Year	Region	Vocation	Vehicle	Fuel	Pollutant	 Emission [g]
2015	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	84544.44578834245
2015	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	32199.260802577097
2015	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	47818.239907794356
2015	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	3415588.3502784013
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	95259.73791149877
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	9366936.552058222
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	6.291549845443993e9
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	1770802.0945240383
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	3538636.617142394
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	657436.538407937
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	644851.848016065
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	268860.97789902537
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	1770219.958928639
2015	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	1883533.828784825
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	181290.4637144022
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	1.901805365849881e7
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.4908380443138817e10
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3082051.8421708406
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.192754020217841e7
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	4683552.915748715
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	4610271.253936414
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2246864.371437312
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	3903077.397154401
2015	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4443394.139256234
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	10.3779946295307
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	877.0342795855653
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	4231986.064384416
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	176.43345855970006
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	9462.011612051847
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	499.41418216712634
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	490.54995129356325
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	215.8615037854149
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	223.4354784744859
2015	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	254.36414155025523
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	289640.9661920268
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	2.8438189021796513e7
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	1.9075812525469143e10
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5381303.539315108
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.0751005396988709e7
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	1995739.1538178206
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	1957328.4439387566
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	817154.3525771894
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5379436.643639166
2015	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	5723946.058082084
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.1461391903597623e7
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	3.315826732288577e7
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	8.448414964126114e9
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	1.1222134854993371e7
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2289909.2678596466
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	130226.35103007413
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	63311.40406507559
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	106555.55691541203
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	133844.7528177606
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.345539609214385e7
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	5700274.404477665
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.103506889406784e7
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	5.071282579242811e9
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	5829206.558982147
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1169685.7434591753
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	145850.91348382994
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	144024.25748361953
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	54852.52046436266
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	81445.6795124018
2015	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	5817548.141953488
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	115687.275951675
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.1360985340715889e7
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	7.620845475097718e9
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2149033.3252477515
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	4295118.263946018
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	797467.8939932687
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	782114.5990023211
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	326546.31421399233
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2148259.0251220833
2015	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2285862.8202920565
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	147556.43397308787
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	1.5481247973280929e7
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.0605894335144928e10
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	2508551.945634278
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	9859145.021435454
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	3901536.7125581363
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	3840445.788577404
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	1869497.0750941657
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	3176803.319661311
2015	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	3616579.3604935603
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	109.38592122525976
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	6516.9689438453415
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	2.5148110670366954e7
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	1859.6401405121683
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	86503.53875097932
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	3203.0125601812233
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	3148.326976659846
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	1480.05399510106
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	2355.0488394447075
2016	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	2681.043465004893
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	213355.284905887
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO	2.125958266132021e7
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	1.4177351707928135e10
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	HC	3988583.718937647
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	7954705.340024666
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM	1495847.448626389
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	1466753.7346803874
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	613920.0749249096
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	3988770.6914775195
2016	1	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	4242581.093133576
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	4874280.678682974
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	1.3639864950742539e7
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	3.497977963715337e9
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	3209391.7907258077
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	901664.9438336127
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	68933.22922699362
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	82814.57267573258
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	33683.85607935614
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	57302.91420309749
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	3202058.3599825376
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	3820621.3378230706
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	1.409894174014215e7
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	3.3838671128496556e9
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	3907038.388960113
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	789427.3749215989
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	97747.84573867323
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	96523.64235834482
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	36761.6129077089
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	54589.14206317123
2016	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	3899224.3062760914
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	107220.04812867673
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.06498476249263e7
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	7.113756058615877e9
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2002852.4809353424
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	3992711.859176434
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	748486.9623601086
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	734009.9747095497
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	306806.85231435706
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2002845.8892284743
2016	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2130393.82968548
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	193248.32547883067
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.0266863347277172e7
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.6806468206490784e10
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3285342.9132772917
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.2664308272019945e7
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	5079644.056014603
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	5000116.822945277
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2434534.177539951
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4160523.03979437
2016	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4736478.897509149
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	9.570988257635785
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	808.4152221612276
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	3901115.39232617
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	162.71376314300187
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	8718.79602167557
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	460.4110076077603
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	452.23928658611806
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	199.01344896274355
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	206.06084487691703
2016	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	234.58445481435618
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	309862.31665224873
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.072857816442677e7
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.0508870284856705e10
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5784699.227864627
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.1527294705594124e7
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2158928.0970852473
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2117038.4432013584
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	885580.0434823333
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5784545.5923844855
2016	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	6153128.013541386
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.2786524574862037e7
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	3.2168173361009546e7
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	9.497166497185978e9
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	1.0758189110773483e7
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2481257.688206259
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	149085.28162555513
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	104343.70444643364
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	102108.85755894627
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	141378.32812191415
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.2112238562118752e7
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	6099698.7598224385
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.2508928191288054e7
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	5.376822009101195e9
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	6237665.324802367
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1246047.0785419003
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	156076.69662960412
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	154121.97310712535
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	58698.298470089205
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	87152.66379219454
2016	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	6225189.988890865
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	126818.91018759519
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.2573261126447434e7
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	8.392455892631387e9
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2366636.5522858603
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	4719515.358914674
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	883664.0517793486
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	866501.584417288
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	362553.6030475488
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2366504.6538341898
2016	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2517357.997298671
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	163311.9564426515
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	1.7127724761983726e7
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.3009381786258163e10
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	2776405.6421174863
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.0825345874477165e7
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	4394292.23647043
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	4325443.58547406
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2103555.4707834753
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	3516010.3781404765
2016	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4002744.056987382
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	104.28269708085031
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	6205.579611006564
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	2.392718166394021e7
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	1772.8816218270779
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	82410.92491891784
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	3048.61363914989
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	2996.572933094568
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	1409.0975374799968
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	2245.1778232468264
2017	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	2555.9636960061594
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	238344.46629710196
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO	2.423726174982822e7
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	1.600867034580075e10
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	HC	4501517.798384196
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	8911945.032077197
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM	1706520.0241512298
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	1673009.117499037
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	701903.766645616
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	4504838.152180021
2017	1	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	4788393.779497647
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	4458345.768524322
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	1.4673951481866883e7
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	3.598412620553912e9
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	3209557.171644837
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	837456.5736617411
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	66448.67590388321
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	81004.90014521156
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	30960.48231296132
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	58100.09107140676
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	2957267.553945001
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	4293508.193152224
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	1.5843895192162652e7
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	3.741090499192254e9
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	4390621.2726304885
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	881281.1544379825
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	109853.0394580654
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	108477.22985599315
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	41314.21058886704
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	61345.76236334604
2017	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	4381840.025054733
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	117370.50556784235
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.1859274463103482e7
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	7.856909456960492e9
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2210992.230038227
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	4382151.922190224
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	834192.4362656533
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	817905.8543642635
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	342660.1483417802
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2212242.7468370944
2017	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2351873.3033258086
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	204724.92665963466
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.1462263652929023e7
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.8479329738008457e10
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3480452.33363247
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.315214286264298e7
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	5453770.486518369
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	5368344.067866493
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2611799.2247489374
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4407607.51731489
2017	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	5017768.150212696
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	8.910064515696583
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	751.1706684485177
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	3621844.441068936
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	151.4775786679507
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	8108.725607801148
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	427.57526438847555
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	419.9874438438524
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	184.86902187327914
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	191.83133105578185
2017	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	218.38524612037185
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	315129.4624287288
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.162549371803349e7
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.099249197151923e10
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5917890.00214575
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.1743403839937136e7
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2222973.535767941
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2179608.373202657
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	912958.3622273386
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5920096.538106437
2017	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	6294959.506118459
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.1747497471617883e7
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	3.1126649143316817e7
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	8.942699834871979e9
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	1.003275200770812e7
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2287939.895918639
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	137195.22343390033
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	99282.54533518481
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	93023.89413183526
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	134307.31808399386
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.1079257262879854e7
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	6250767.426114818
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.3066345456314173e7
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	5.463288355482292e9
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	6392150.947250567
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1273690.701832372
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	159945.53971999313
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	157942.3631069687
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	60153.31745183375
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	89311.13700470816
2017	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	6379366.640807551
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	133521.23200975588
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.3389735982101021e7
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	8.88994778936083e9
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2505835.5126206344
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	4977738.921439438
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	941552.7102701492
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	923161.1692263557
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	386802.6188555775
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2506652.0021800734
2017	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2665484.562589634
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	173712.21019653836
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	1.821234468130018e7
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.4501534355000427e10
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	2953216.490291987
